ID	Accession	Assay name	Assay title	Biosample classification	Target	Target of assay	Target gene symbol	Biosample summary	Biosample term name	Dbxrefs	Description	Lab	Project	Status	Files	Related series	Biosample accession	Biological replicate	Technical replicate	Linked antibody	Organism	Life stage	Biosample age	Biosample treatment	Biosample treatment ontology ID	Biosample treatment amount	Biosample treatment amount units	Biosample treatment duration	Biosample treatment duration units	Synchronization	Post-synchronization time	Post-synchronization time units	Biosample modification site target organism	Biosample modification site introduced gene organism	Replicates	Mixed biosamples	Cellular component	Library construction platform	Library construction method
/experiments/ENCSR691TXI/	ENCSR691TXI	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF610-human/	ZNF610	ZNF610	Homo sapiens HEK293 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZNF610	HEK293	GEO:GSE91990,FactorBook:ENCSR691TXI	eGFP-ZNF610 ChIP-seq on human HEK293 cells.	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF911HHR/,/files/ENCFF333HZB/,/files/ENCFF316GJN/,/files/ENCFF564WFC/,/files/ENCFF591YYK/,/files/ENCFF472QFG/,/files/ENCFF026HEH/,/files/ENCFF333APH/,/files/ENCFF721QYO/,/files/ENCFF586HZR/,/files/ENCFF522UYX/,/files/ENCFF746OBW/,/files/ENCFF286YGZ/,/files/ENCFF793MHJ/,/files/ENCFF114HMS/,/files/ENCFF180MCQ/,/files/ENCFF762IAH/,/files/ENCFF144MYC/,/files/ENCFF296UIC/,/files/ENCFF091ECC/,/files/ENCFF663GOE/,/files/ENCFF136UNU/,/files/ENCFF454BOD/,/files/ENCFF707NGI/,/files/ENCFF512FOT/,/files/ENCFF174XZS/,/files/ENCFF337KLA/,/files/ENCFF387YMM/,/files/ENCFF366JDT/,/files/ENCFF014YVH/,/files/ENCFF038SPB/,/files/ENCFF205IZY/,/files/ENCFF784CLN/,/files/ENCFF413NYF/,/files/ENCFF753LES/,/files/ENCFF809PLY/,/files/ENCFF766YZS/,/files/ENCFF786EQC/,/files/ENCFF791BLP/,/files/ENCFF874NLX/,/files/ENCFF733KHF/,/files/ENCFF314BZO/,/files/ENCFF232GOA/,/files/ENCFF339XZT/,/files/ENCFF314RLI/,/files/ENCFF915TBQ/,/files/ENCFF293PAE/,/files/ENCFF289QRC/,/files/ENCFF840FOD/,/files/ENCFF183XZA/,/files/ENCFF274WBX/,/files/ENCFF365AGL/,/files/ENCFF347ZUP/,/files/ENCFF540LWX/,/files/ENCFF406WIV/,/files/ENCFF728QVU/,/files/ENCFF238JCR/,/files/ENCFF522JOP/,/files/ENCFF999GGO/,/files/ENCFF261PRO/,/files/ENCFF466SCR/,/files/ENCFF466RYB/,/files/ENCFF021RNK/,/files/ENCFF967ZQL/,/files/ENCFF930YDD/,/files/ENCFF778UKJ/		ENCBS494YKN,ENCBS479SVO	2,1	1	ENCAB976SGG	Homo sapiens	embryonic											/organisms/human/		/replicates/2ff443c9-415e-418c-b0ef-f09b7e891179/,/replicates/a1b2a0ef-5508-42dc-8575-fb660bf49e4f/				
/experiments/ENCSR211GNP/	ENCSR211GNP	ChIP-seq	TF ChIP-seq	cell line	/targets/ZSCAN4-human/	ZSCAN4	ZSCAN4	Homo sapiens HEK293 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZSCAN4	HEK293	GEO:GSE105311,FactorBook:ENCSR211GNP	eGFP-ZSCAN4 ChIP-seq on human HEK293 cells.	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF655DBC/,/files/ENCFF070HUC/,/files/ENCFF171NPB/,/files/ENCFF791KUN/,/files/ENCFF376QVY/,/files/ENCFF043HLE/,/files/ENCFF084HNC/,/files/ENCFF904GDU/,/files/ENCFF926QFI/,/files/ENCFF502XEG/,/files/ENCFF648FIZ/,/files/ENCFF582WWH/,/files/ENCFF891TSA/,/files/ENCFF223DGX/,/files/ENCFF485WHZ/,/files/ENCFF910XOB/,/files/ENCFF703QCR/,/files/ENCFF529NVL/,/files/ENCFF405LEQ/,/files/ENCFF744MWL/,/files/ENCFF550LEW/,/files/ENCFF052QYR/,/files/ENCFF040TAF/,/files/ENCFF952WWS/,/files/ENCFF055CFY/,/files/ENCFF424NDV/,/files/ENCFF815ZYA/,/files/ENCFF921YBI/,/files/ENCFF515CZK/,/files/ENCFF174NXK/,/files/ENCFF925XUM/,/files/ENCFF047DVP/,/files/ENCFF983JKR/,/files/ENCFF031HWB/,/files/ENCFF143AEE/,/files/ENCFF540BKX/,/files/ENCFF452AVX/,/files/ENCFF601FPT/,/files/ENCFF681RXN/,/files/ENCFF842UVS/,/files/ENCFF147KIZ/,/files/ENCFF694AJH/,/files/ENCFF609FKG/,/files/ENCFF134HPR/,/files/ENCFF279WRV/,/files/ENCFF016ZDS/,/files/ENCFF568EYU/,/files/ENCFF536GCN/,/files/ENCFF364ORN/,/files/ENCFF982YKW/,/files/ENCFF275FRI/,/files/ENCFF539YRL/,/files/ENCFF072CVF/,/files/ENCFF179BYZ/,/files/ENCFF019QZW/,/files/ENCFF297QGI/,/files/ENCFF920PVH/,/files/ENCFF564UXF/,/files/ENCFF952OOU/,/files/ENCFF853TQL/,/files/ENCFF107LMB/,/files/ENCFF193JJH/,/files/ENCFF687NGU/,/files/ENCFF889KVG/,/files/ENCFF381BKT/,/files/ENCFF124VIX/		ENCBS821BBI,ENCBS401QNO	2,1	1	ENCAB976SGG	Homo sapiens	embryonic											/organisms/human/		/replicates/54a0c356-8d21-4001-bb18-3a798c496177/,/replicates/2d6f1f48-c042-4d45-9a9d-fb530276caa5/				
/experiments/ENCSR676ZEF/	ENCSR676ZEF	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF398-human/	ZNF398	ZNF398	Homo sapiens HEK293 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZNF398	HEK293	FactorBook:ENCSR676ZEF,GEO:GSE105661	eGFP-ZNF398 ChIP-seq on human HEK293 cells.	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF217XXN/,/files/ENCFF183GXL/,/files/ENCFF090IMJ/,/files/ENCFF428FMZ/,/files/ENCFF615YPB/,/files/ENCFF984BVF/,/files/ENCFF643ARH/,/files/ENCFF717UGN/,/files/ENCFF592PEU/,/files/ENCFF262JAD/,/files/ENCFF773VPD/,/files/ENCFF529LRA/,/files/ENCFF290JVP/,/files/ENCFF700PYO/,/files/ENCFF396DDY/,/files/ENCFF139THL/,/files/ENCFF060IZV/,/files/ENCFF627JEM/,/files/ENCFF043HRW/,/files/ENCFF677OXC/,/files/ENCFF583WOQ/,/files/ENCFF342HXB/,/files/ENCFF774TEE/,/files/ENCFF209WDY/,/files/ENCFF044HQS/,/files/ENCFF054JCE/,/files/ENCFF243URD/,/files/ENCFF546BAG/,/files/ENCFF414UZY/,/files/ENCFF333NJL/,/files/ENCFF077LPM/,/files/ENCFF268AOU/,/files/ENCFF021ZLO/,/files/ENCFF321GPP/,/files/ENCFF108TYZ/,/files/ENCFF772OQU/,/files/ENCFF046WEY/,/files/ENCFF530ZOY/,/files/ENCFF320PIY/,/files/ENCFF035GHC/,/files/ENCFF936VFW/,/files/ENCFF612GGC/,/files/ENCFF028TSA/,/files/ENCFF955WZS/,/files/ENCFF657GTH/,/files/ENCFF389ZNA/,/files/ENCFF890SNM/,/files/ENCFF566ASK/,/files/ENCFF792TBX/,/files/ENCFF078RNN/,/files/ENCFF585BUD/,/files/ENCFF211WRH/,/files/ENCFF039IXQ/,/files/ENCFF286PBY/,/files/ENCFF623WMH/,/files/ENCFF397VKI/,/files/ENCFF898TGI/,/files/ENCFF302DXI/,/files/ENCFF437YMN/,/files/ENCFF184XEW/,/files/ENCFF013HBW/,/files/ENCFF655UIX/,/files/ENCFF813HPH/,/files/ENCFF815LDO/,/files/ENCFF177YKW/,/files/ENCFF293GLC/		ENCBS644CZZ,ENCBS526RBS	1,2	1	ENCAB615WUN	Homo sapiens	embryonic											/organisms/human/		/replicates/93d7def4-994c-4319-b566-075a575b6280/,/replicates/d3b4598f-f8aa-4fbb-a60c-46e2c7ab4986/				
/experiments/ENCSR730TBC/	ENCSR730TBC	ChIP-seq	TF ChIP-seq	cell line	/targets/MNT-human/	MNT	MNT	Homo sapiens HepG2	HepG2	GEO:GSE105902,FactorBook:ENCSR730TBC	MNT ChIP-seq on human HepG2	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF594PZU/,/files/ENCFF089AER/,/files/ENCFF032BZZ/,/files/ENCFF195VBJ/,/files/ENCFF491VKJ/,/files/ENCFF968LYC/,/files/ENCFF697IBN/,/files/ENCFF189YTO/,/files/ENCFF369YVA/,/files/ENCFF821WQW/,/files/ENCFF761YGL/,/files/ENCFF370OOM/,/files/ENCFF555PEJ/,/files/ENCFF909ZPK/,/files/ENCFF858MRH/,/files/ENCFF952JIZ/,/files/ENCFF924FPA/,/files/ENCFF425KNU/,/files/ENCFF578FXO/,/files/ENCFF438OJL/,/files/ENCFF134OKF/,/files/ENCFF482JSR/,/files/ENCFF048RPN/,/files/ENCFF368MWT/,/files/ENCFF444NWO/,/files/ENCFF798JBY/,/files/ENCFF940ZEN/,/files/ENCFF966YHV/,/files/ENCFF830CCF/,/files/ENCFF678VNB/,/files/ENCFF651YUW/,/files/ENCFF763GJP/,/files/ENCFF637CPS/,/files/ENCFF495DSU/,/files/ENCFF241GZH/,/files/ENCFF988JKI/,/files/ENCFF729CHI/,/files/ENCFF641DSK/,/files/ENCFF313NAH/,/files/ENCFF107CEH/,/files/ENCFF716YOQ/,/files/ENCFF617PCO/,/files/ENCFF042MBL/,/files/ENCFF258LQE/,/files/ENCFF136YSG/,/files/ENCFF193CVA/,/files/ENCFF474QBC/,/files/ENCFF502WIZ/,/files/ENCFF062VNO/,/files/ENCFF135JMT/,/files/ENCFF233NJX/,/files/ENCFF573EUI/,/files/ENCFF809LLY/,/files/ENCFF859XZK/,/files/ENCFF459TWK/,/files/ENCFF524WVN/,/files/ENCFF113LTF/,/files/ENCFF661BKD/,/files/ENCFF649NPR/,/files/ENCFF405NKI/,/files/ENCFF502ATV/,/files/ENCFF743DSH/,/files/ENCFF568FPI/,/files/ENCFF529CPB/,/files/ENCFF103GZC/,/files/ENCFF627UNL/	/experiment-series/ENCSR067AOE/	ENCBS632SNG,ENCBS717QJM	2,1	1	ENCAB887GAG	Homo sapiens	child	15 years												/replicates/52d576d9-cf0e-47da-9a27-2b346ffd89c3/,/replicates/53a7e45a-270e-4017-8257-be954e2bbb2c/				
/experiments/ENCSR018MSO/	ENCSR018MSO	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF148-human/	ZNF148	ZNF148	Homo sapiens K562 stably expressing ZNF148	K562	GEO:GSE136444,FactorBook:ENCSR018MSO	eGFP-ZNF148 ChIP-seq on human K562	Kevin White, UChicago	ENCODE	released	/files/ENCFF329MZG/,/files/ENCFF557RIA/,/files/ENCFF809JGK/,/files/ENCFF552KRG/,/files/ENCFF029VDC/,/files/ENCFF522YVV/,/files/ENCFF285EHK/,/files/ENCFF639TAD/,/files/ENCFF689PMN/,/files/ENCFF311FWI/,/files/ENCFF652MLY/,/files/ENCFF628WUH/,/files/ENCFF540RRN/,/files/ENCFF332SCO/,/files/ENCFF175LHQ/,/files/ENCFF210JIP/,/files/ENCFF634BDN/,/files/ENCFF482YXV/,/files/ENCFF116DIO/,/files/ENCFF463OBI/,/files/ENCFF963UGH/,/files/ENCFF297GYL/,/files/ENCFF985CUX/,/files/ENCFF668QOT/,/files/ENCFF475ERB/,/files/ENCFF328OAA/,/files/ENCFF541KBJ/,/files/ENCFF166EDY/,/files/ENCFF699UKF/,/files/ENCFF856RQV/,/files/ENCFF660CEH/,/files/ENCFF355UPP/,/files/ENCFF890QZH/,/files/ENCFF913RLZ/,/files/ENCFF822YKY/,/files/ENCFF525WWQ/,/files/ENCFF748KZH/,/files/ENCFF752WJS/,/files/ENCFF775HNC/,/files/ENCFF683MAA/,/files/ENCFF598YCA/,/files/ENCFF836QWY/,/files/ENCFF847JMS/,/files/ENCFF991VTG/,/files/ENCFF018CBV/,/files/ENCFF678RNB/,/files/ENCFF970ISQ/,/files/ENCFF605IWT/,/files/ENCFF289ZBV/,/files/ENCFF164ODT/,/files/ENCFF655BVL/,/files/ENCFF078YWP/,/files/ENCFF339PCI/,/files/ENCFF485GBG/,/files/ENCFF643YVF/,/files/ENCFF025JZR/,/files/ENCFF845FWS/,/files/ENCFF283JAS/,/files/ENCFF872SXQ/,/files/ENCFF391UJJ/,/files/ENCFF306HHZ/,/files/ENCFF152IXS/,/files/ENCFF283UWH/,/files/ENCFF757WJO/,/files/ENCFF137TZU/,/files/ENCFF042PNE/,/files/ENCFF411HIX/,/files/ENCFF951QBY/,/files/ENCFF369VQN/,/files/ENCFF959CNS/,/files/ENCFF352SDL/,/files/ENCFF522MJQ/		ENCBS061XWL,ENCBS538KOD,ENCBS397IBL,ENCBS915LIT	2,3,4,1	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/495a8bc9-94d1-49d0-ad6c-df65bc60e682/,/replicates/490e50d6-afc9-4c0d-bbb9-51bc10d9f273/,/replicates/fff4294f-786d-4254-a787-2affa09f663f/,/replicates/2658da56-d93c-4361-811e-3f9f628b5a10/				
/experiments/ENCSR271RRH/	ENCSR271RRH	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF253-human/	ZNF253	ZNF253	Homo sapiens K562 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF253	K562	GEO:GSE170133	eGFP-ZNF253 ChIP-seq on human K562	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF885VAS/,/files/ENCFF805DPG/,/files/ENCFF420VZW/,/files/ENCFF412RRB/,/files/ENCFF934GAJ/,/files/ENCFF980UXG/,/files/ENCFF288KOA/,/files/ENCFF787DTE/,/files/ENCFF887HQU/,/files/ENCFF432CYK/,/files/ENCFF019NGO/,/files/ENCFF465GRZ/,/files/ENCFF258LOG/,/files/ENCFF113OSJ/,/files/ENCFF838VQQ/,/files/ENCFF655SMR/,/files/ENCFF823PAG/,/files/ENCFF657ESR/,/files/ENCFF789WYG/,/files/ENCFF140ZPH/,/files/ENCFF927NLA/,/files/ENCFF623LIT/,/files/ENCFF230RUK/,/files/ENCFF087SJR/,/files/ENCFF156RAD/,/files/ENCFF321WLY/		ENCBS308GNZ,ENCBS843UJX	1,2	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/b88d8b10-f9e7-4556-b746-de18f3cd7827/,/replicates/0b39486f-cef4-4343-88a2-f20971bdef34/				
/experiments/ENCSR325VYA/	ENCSR325VYA	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF557-human/	ZNF557	ZNF557	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF557	HepG2	GEO:GSE170379	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF683CCP/,/files/ENCFF302KIY/,/files/ENCFF124IAY/,/files/ENCFF752BOF/,/files/ENCFF330QWJ/,/files/ENCFF529DXX/,/files/ENCFF462CPV/,/files/ENCFF590SZW/,/files/ENCFF304CAR/,/files/ENCFF029MUR/,/files/ENCFF543SCJ/,/files/ENCFF120FXZ/,/files/ENCFF130NKQ/,/files/ENCFF232XFK/,/files/ENCFF788CWT/,/files/ENCFF741GXO/,/files/ENCFF043NIO/,/files/ENCFF009CPQ/,/files/ENCFF130ZHU/,/files/ENCFF259TEE/,/files/ENCFF254XPI/,/files/ENCFF966ILN/,/files/ENCFF660RYC/,/files/ENCFF393FEL/		ENCBS112FFE,ENCBS580HBQ	1,2	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/ce0de43c-873e-44c8-8cdc-f0ce40a85ac1/,/replicates/1500d533-fb6f-4e77-9ad7-9305f63b78db/				
/experiments/ENCSR729HVR/	ENCSR729HVR	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF644-human/	ZNF644	ZNF644	Homo sapiens K562 stably expressing ZNF644	K562	GEO:GSE105897,FactorBook:ENCSR729HVR	eGFP-ZNF644 ChIP-seq on human K562	Kevin White, UChicago	ENCODE	released	/files/ENCFF626IDD/,/files/ENCFF145SMA/,/files/ENCFF576YQE/,/files/ENCFF458SBM/,/files/ENCFF922XIL/,/files/ENCFF863YQQ/,/files/ENCFF729SVH/,/files/ENCFF968XOX/,/files/ENCFF914DDL/,/files/ENCFF740FKH/,/files/ENCFF414KMD/,/files/ENCFF709AGW/,/files/ENCFF704VBL/,/files/ENCFF768USG/,/files/ENCFF908OPJ/,/files/ENCFF587MUY/,/files/ENCFF887PEG/,/files/ENCFF907NRC/,/files/ENCFF625UAI/,/files/ENCFF373ESZ/,/files/ENCFF871UOO/,/files/ENCFF095OEN/,/files/ENCFF883WDV/,/files/ENCFF334BPF/,/files/ENCFF593OQW/,/files/ENCFF630JZM/,/files/ENCFF381POK/,/files/ENCFF123TST/,/files/ENCFF371WIN/,/files/ENCFF837LRU/,/files/ENCFF407ACB/,/files/ENCFF843NMG/,/files/ENCFF532YUW/,/files/ENCFF591NGE/,/files/ENCFF716JRY/,/files/ENCFF499LJX/,/files/ENCFF309VCI/,/files/ENCFF038XLK/,/files/ENCFF977ZNJ/,/files/ENCFF551EXL/,/files/ENCFF377ZLR/,/files/ENCFF007UDB/,/files/ENCFF173NRW/,/files/ENCFF160DOO/,/files/ENCFF565KDH/,/files/ENCFF375YOB/,/files/ENCFF524YAI/,/files/ENCFF503NSE/,/files/ENCFF224ZQA/,/files/ENCFF168GZW/,/files/ENCFF967FUY/,/files/ENCFF290BLI/,/files/ENCFF910IZW/,/files/ENCFF455CSC/,/files/ENCFF798VZZ/,/files/ENCFF664SNH/,/files/ENCFF806JTE/,/files/ENCFF679UFJ/,/files/ENCFF773XPT/,/files/ENCFF631KIS/,/files/ENCFF513VAC/,/files/ENCFF825VKE/,/files/ENCFF845PPY/,/files/ENCFF043GYL/,/files/ENCFF322BWV/,/files/ENCFF290PDB/		ENCBS885SBO,ENCBS923DEI	2,1	1	ENCAB728YTO	Homo sapiens	adult	53 years										/organisms/human/		/replicates/ef98cda8-a4fd-45e9-98a0-705fc415e959/,/replicates/2541687f-a397-4788-bcdd-0bb8d08f165d/				
/experiments/ENCSR832PID/	ENCSR832PID	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF318-human/	ZNF318	ZNF318	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF318	HepG2	GEO:GSE170244	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF678QJW/,/files/ENCFF175XQN/,/files/ENCFF285RKT/,/files/ENCFF888NNF/,/files/ENCFF701FVY/,/files/ENCFF720DYW/,/files/ENCFF206IFJ/,/files/ENCFF489FDF/,/files/ENCFF421FHI/,/files/ENCFF203KMH/,/files/ENCFF016HVF/,/files/ENCFF922NEO/,/files/ENCFF476MNS/,/files/ENCFF435NNZ/,/files/ENCFF061ZNX/,/files/ENCFF054INI/,/files/ENCFF817LGM/,/files/ENCFF324ZKK/,/files/ENCFF601WJC/,/files/ENCFF692NKB/,/files/ENCFF665JGL/,/files/ENCFF405LYR/,/files/ENCFF054FXI/,/files/ENCFF127OSX/		ENCBS905BOZ,ENCBS205DZM	2,1	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/0dfc6773-a83a-4430-9bb9-c599fad01bb9/,/replicates/e6364ea9-627d-4ca0-9a1a-61b7f23032d6/				
/experiments/ENCSR055FQB/	ENCSR055FQB	ChIP-seq	TF ChIP-seq	cell line	/targets/ZNF217-human/	ZNF217	ZNF217	Homo sapiens HepG2 genetically modified (insertion) using CRISPR targeting H. sapiens ZNF217	HepG2	GEO:GSE170085	ChIP-Seq on HepG2	Richard Myers, HAIB	ENCODE	released	/files/ENCFF166QTU/,/files/ENCFF932RPX/,/files/ENCFF935XYZ/,/files/ENCFF619BGU/,/files/ENCFF990VGC/,/files/ENCFF021KID/,/files/ENCFF688FLU/,/files/ENCFF744VAP/,/files/ENCFF123OYY/,/files/ENCFF226ZBA/,/files/ENCFF510OWK/,/files/ENCFF529AZT/,/files/ENCFF567EVK/,/files/ENCFF130OKL/,/files/ENCFF896MVS/,/files/ENCFF790NIR/,/files/ENCFF905YSL/,/files/ENCFF376UKF/,/files/ENCFF333GFF/,/files/ENCFF059YMT/,/files/ENCFF455XGO/,/files/ENCFF456EWB/,/files/ENCFF890WGB/,/files/ENCFF696RIZ/		ENCBS649ZKS,ENCBS175WZR	2,1	1	ENCAB697XQW	Homo sapiens	child	15 years										/organisms/human/		/replicates/5c2c82eb-5457-481e-9c6d-3d8455574674/,/replicates/d567f042-0078-4874-9216-4d5316d18bef/				
/experiments/ENCSR784VUY/	ENCSR784VUY	ChIP-seq	TF ChIP-seq	cell line	/targets/RNF2-human/	RNF2	RNF2	Homo sapiens H1	H1	GEO:GSE175147,FactorBook:ENCSR784VUY		Bradley Bernstein, Broad	ENCODE	released	/files/ENCFF517QCO/,/files/ENCFF420XPW/,/files/ENCFF477OGV/,/files/ENCFF493YQC/,/files/ENCFF262QYW/,/files/ENCFF980QXM/,/files/ENCFF246RPY/,/files/ENCFF180DGV/,/files/ENCFF189WJE/,/files/ENCFF354ELR/,/files/ENCFF395TQV/,/files/ENCFF829KCU/,/files/ENCFF780YIX/,/files/ENCFF885QQF/,/files/ENCFF004DTP/,/files/ENCFF377LKC/,/files/ENCFF639ATT/,/files/ENCFF121NTB/,/files/ENCFF739OBK/,/files/ENCFF757ROU/,/files/ENCFF438AHF/,/files/ENCFF633KWB/,/files/ENCFF940WKB/,/files/ENCFF935EQK/,/files/ENCFF193YAN/,/files/ENCFF806UKI/,/files/ENCFF492ELP/,/files/ENCFF687TJK/,/files/ENCFF928ARH/,/files/ENCFF439ACI/,/files/ENCFF539IQR/,/files/ENCFF094ABD/,/files/ENCFF134PWC/,/files/ENCFF283MNG/,/files/ENCFF308TCO/,/files/ENCFF563LEG/,/files/ENCFF865MYN/,/files/ENCFF150LTG/,/files/ENCFF186BRO/,/files/ENCFF768PCN/,/files/ENCFF950MBW/,/files/ENCFF507RMK/,/files/ENCFF905QNH/,/files/ENCFF239FFS/,/files/ENCFF275VSG/,/files/ENCFF925GWD/,/files/ENCFF168GWK/,/files/ENCFF213LTR/,/files/ENCFF600ZUQ/,/files/ENCFF218KGI/,/files/ENCFF824WKL/,/files/ENCFF142ICR/,/files/ENCFF561BFM/,/files/ENCFF716YFP/,/files/ENCFF352IAI/,/files/ENCFF147QRM/,/files/ENCFF051WXN/,/files/ENCFF684KIL/,/files/ENCFF810HHS/,/files/ENCFF696KAR/,/files/ENCFF241UKW/,/files/ENCFF631WLH/,/files/ENCFF907SLP/,/files/ENCFF534ZQO/		ENCBS364BFI,ENCBS540UTP	1,2	1	ENCAB790JUW	Homo sapiens	embryonic													/replicates/9b627b04-0380-474e-93a6-66658d6703a0/,/replicates/afdc0ad3-38f5-4d7d-8dff-03c8d15fc0d5/				
/experiments/ENCSR501NSC/	ENCSR501NSC	ChIP-seq	TF ChIP-seq	cell line	/targets/ZSCAN26-human/	ZSCAN26	ZSCAN26	Homo sapiens HEK293 genetically modified (insertion) using site-specific recombination targeting H. sapiens ZSCAN26	HEK293	GEO:GSE105475,FactorBook:ENCSR501NSC	eGFP-ZSCAN26 ChIP-seq on human HEK293 cells.	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF373KIQ/,/files/ENCFF681BWM/,/files/ENCFF909TNH/,/files/ENCFF234XIN/,/files/ENCFF274ERQ/,/files/ENCFF426ZKI/,/files/ENCFF595QKN/,/files/ENCFF696XHK/,/files/ENCFF030QHF/,/files/ENCFF328RQW/,/files/ENCFF764JDZ/,/files/ENCFF473ZIB/,/files/ENCFF073DVY/,/files/ENCFF965TSE/,/files/ENCFF616CMT/,/files/ENCFF654KJD/,/files/ENCFF567RLB/,/files/ENCFF500ABD/,/files/ENCFF808EAV/,/files/ENCFF772PPJ/,/files/ENCFF958WAC/,/files/ENCFF873WUY/,/files/ENCFF708FPE/,/files/ENCFF909LQW/,/files/ENCFF021ZBN/,/files/ENCFF437GUI/,/files/ENCFF806YAP/,/files/ENCFF611QYH/,/files/ENCFF322TPZ/,/files/ENCFF062KAH/,/files/ENCFF679NLN/,/files/ENCFF126EEW/,/files/ENCFF664UGX/,/files/ENCFF670VRJ/,/files/ENCFF724ZOA/,/files/ENCFF349PIJ/,/files/ENCFF432JZQ/,/files/ENCFF090KMO/,/files/ENCFF091FKF/,/files/ENCFF820XTZ/,/files/ENCFF957YKG/,/files/ENCFF984CKR/,/files/ENCFF213NDI/,/files/ENCFF294WHN/,/files/ENCFF128OBQ/,/files/ENCFF341RMR/,/files/ENCFF199VYV/,/files/ENCFF016AAQ/,/files/ENCFF594POD/,/files/ENCFF372YDA/,/files/ENCFF208KVM/,/files/ENCFF974KHD/,/files/ENCFF186ANK/,/files/ENCFF279MBJ/,/files/ENCFF292IQL/,/files/ENCFF980NPD/,/files/ENCFF505DAM/,/files/ENCFF981EQX/,/files/ENCFF459PSQ/,/files/ENCFF026IIM/,/files/ENCFF901LSG/,/files/ENCFF800MJT/,/files/ENCFF106JAF/,/files/ENCFF495JLZ/,/files/ENCFF212JDD/,/files/ENCFF481WLP/		ENCBS778HBG,ENCBS510PIY	1,2	1	ENCAB615WUN	Homo sapiens	embryonic											/organisms/human/		/replicates/87d9a6a9-3759-450f-b864-bfd695bee0bd/,/replicates/3d522ec7-0576-4c30-91c9-956909d21666/				
/experiments/ENCSR581GUY/	ENCSR581GUY	ChIP-seq	TF ChIP-seq	cell line	/targets/ZFP3-human/	ZFP3	ZFP3	Homo sapiens SK-N-SH genetically modified (insertion) using CRISPR targeting H. sapiens ZFP3 treated with 6 μM all-trans-retinoic acid for 48 hours	SK-N-SH	GEO:GSE174916	eGFP-ZFP3 ChIP-seq on human SK-N-SH	Michael Snyder, Stanford	ENCODE	released	/files/ENCFF640SSC/,/files/ENCFF727NSS/,/files/ENCFF821ELO/,/files/ENCFF465XRC/,/files/ENCFF627AVU/,/files/ENCFF136XZZ/,/files/ENCFF735EFB/,/files/ENCFF736QPT/,/files/ENCFF789TLF/,/files/ENCFF110UZE/,/files/ENCFF459UOV/,/files/ENCFF459PAL/,/files/ENCFF049VST/,/files/ENCFF550EHM/,/files/ENCFF774MKP/,/files/ENCFF265CNF/,/files/ENCFF596QXO/,/files/ENCFF807PYV/,/files/ENCFF076CGE/,/files/ENCFF981MBE/,/files/ENCFF698LNN/,/files/ENCFF326FOR/,/files/ENCFF591BMF/,/files/ENCFF822CBD/,/files/ENCFF414LIP/,/files/ENCFF061HBP/		ENCBS792ZHS,ENCBS639AKM	2,1	1	ENCAB728YTO	Homo sapiens	child	4 years	all-trans-retinoic acid	CHEBI:15367	6	μM	48	hour				/organisms/human/		/replicates/2623080e-d7ef-48cb-a384-5bfc0f6d2315/,/replicates/97c4144d-81f4-4453-9a15-f0d912a84908/				
